0.000000,100.000000,100.000000
0.119826,100.000000,99.000000
0.538759,99.000000,99.000000
0.609018,98.000000,99.000000
0.665701,97.000000,99.000000
0.909336,97.000000,98.000000
0.965506,97.000000,97.000000
1.261637,97.000000,96.000000
1.299537,96.000000,96.000000
1.438087,95.000000,96.000000
1.508849,95.000000,95.000000
1.627829,95.000000,94.000000
1.670422,95.000000,93.000000
1.757697,95.000000,92.000000
1.771010,95.000000,91.000000
1.790084,94.000000,91.000000
1.824554,94.000000,90.000000
1.896495,94.000000,89.000000
1.902033,94.000000,88.000000
1.916810,93.000000,88.000000
1.951405,92.000000,88.000000
2.170733,92.000000,87.000000
2.636821,91.000000,87.000000
2.655450,91.000000,86.000000
2.701236,91.000000,85.000000
2.805789,90.000000,85.000000
2.868144,89.000000,85.000000
3.104117,89.000000,84.000000
3.245323,89.000000,83.000000
3.303027,89.000000,82.000000
3.376004,88.000000,82.000000
3.387587,87.000000,82.000000
3.395609,87.000000,81.000000
3.557455,86.000000,81.000000
3.635330,86.000000,80.000000
3.859866,85.000000,80.000000
4.001345,84.000000,80.000000
4.353283,84.000000,79.000000
4.482317,83.000000,79.000000
4.510493,82.000000,79.000000
4.560084,82.000000,78.000000
4.882345,82.000000,77.000000
4.944703,81.000000,77.000000
4.963408,81.000000,76.000000
4.989285,80.000000,76.000000
5.275602,80.000000,75.000000
5.416818,79.000000,75.000000
5.427687,78.000000,75.000000
5.548146,78.000000,74.000000
5.909132,78.000000,73.000000
5.915582,78.000000,72.000000
6.012407,78.000000,71.000000
6.125868,77.000000,71.000000
6.226919,76.000000,71.000000
7.179080,75.000000,71.000000
7.201234,75.000000,70.000000
7.259993,74.000000,70.000000
7.429912,74.000000,69.000000
7.555703,74.000000,68.000000
7.684130,74.000000,67.000000
7.912920,74.000000,66.000000
7.989907,73.000000,66.000000
8.008180,72.000000,66.000000
8.444033,72.000000,65.000000
8.546303,72.000000,64.000000
8.672009,71.000000,64.000000
8.744584,70.000000,64.000000
8.819855,69.000000,64.000000
9.281905,69.000000,63.000000
9.597763,69.000000,62.000000
9.713959,68.000000,62.000000
9.853831,67.000000,62.000000
10.034064,66.000000,62.000000
10.310725,65.000000,62.000000
10.645289,65.000000,61.000000
10.840997,64.000000,61.000000
11.037862,63.000000,61.000000
11.073436,63.000000,60.000000
11.091420,62.000000,60.000000
11.559009,61.000000,60.000000
11.747280,61.000000,59.000000
12.258584,61.000000,58.000000
12.448183,60.000000,58.000000
12.490855,60.000000,57.000000
12.531557,60.000000,56.000000
12.585685,59.000000,56.000000
14.059889,58.000000,56.000000
14.150417,58.000000,55.000000
14.424193,58.000000,54.000000
14.447893,57.000000,54.000000
14.864497,56.000000,54.000000
14.973000,56.000000,53.000000
15.024255,55.000000,53.000000
15.241090,55.000000,52.000000
15.436485,54.000000,52.000000
15.785360,54.000000,51.000000
15.793560,53.000000,51.000000
16.000229,53.000000,50.000000
16.370958,53.000000,49.000000
16.444356,53.000000,48.000000
16.951981,52.000000,48.000000
17.782124,52.000000,47.000000
17.997464,51.000000,47.000000
19.378493,51.000000,46.000000
19.450151,51.000000,45.000000
19.768205,51.000000,44.000000
20.393675,51.000000,43.000000
20.460945,50.000000,43.000000
20.497829,49.000000,43.000000
20.996526,48.000000,43.000000
22.096385,47.000000,43.000000
22.433299,46.000000,43.000000
22.518175,46.000000,42.000000
22.958484,46.000000,41.000000
23.210922,46.000000,40.000000
23.279534,45.000000,40.000000
23.642041,44.000000,40.000000
23.735386,43.000000,40.000000
23.916918,42.000000,40.000000
24.277035,41.000000,40.000000
24.350880,41.000000,39.000000
24.364747,40.000000,39.000000
25.807357,40.000000,38.000000
25.833140,39.000000,38.000000
25.981209,39.000000,37.000000
27.403146,38.000000,37.000000
28.353093,38.000000,36.000000
28.446523,37.000000,36.000000
28.943482,37.000000,35.000000
29.653555,36.000000,35.000000
29.789484,35.000000,35.000000
29.892167,35.000000,34.000000
30.237339,34.000000,34.000000
30.379566,34.000000,33.000000
31.456498,33.000000,33.000000
31.699654,33.000000,32.000000
32.544722,32.000000,32.000000
32.801172,31.000000,32.000000
34.904238,31.000000,31.000000
35.330335,30.000000,31.000000
36.293566,29.000000,31.000000
36.643801,29.000000,30.000000
36.771396,29.000000,29.000000
37.709605,28.000000,29.000000
39.758138,27.000000,29.000000
41.876591,27.000000,28.000000
41.965182,26.000000,28.000000
44.061382,25.000000,28.000000
44.931910,24.000000,28.000000
45.021675,23.000000,28.000000
46.798813,22.000000,28.000000
47.004007,22.000000,27.000000
47.117628,21.000000,27.000000
47.197261,21.000000,26.000000
47.632537,20.000000,26.000000
47.660273,20.000000,25.000000
49.441504,20.000000,24.000000
49.514324,19.000000,24.000000
51.952792,19.000000,23.000000
53.456531,19.000000,22.000000
53.692378,18.000000,22.000000
55.133715,17.000000,22.000000
62.200958,17.000000,21.000000
63.114194,17.000000,20.000000
64.073661,16.000000,20.000000
75.322328,15.000000,20.000000
81.827010,14.000000,20.000000
83.752445,13.000000,20.000000
83.792491,12.000000,20.000000
84.338516,11.000000,20.000000
84.837070,10.000000,20.000000
86.397109,10.000000,19.000000
92.374035,10.000000,18.000000
93.602056,9.000000,18.000000
94.159105,8.000000,18.000000
94.251961,7.000000,18.000000
98.894450,6.000000,18.000000
110.763363,5.000000,18.000000
115.320692,5.000000,17.000000
117.111155,4.000000,17.000000
124.196536,4.000000,16.000000
124.467924,4.000000,15.000000
137.933121,3.000000,15.000000
139.008063,2.000000,15.000000
147.533927,2.000000,14.000000
156.144129,2.000000,13.000000
177.374647,1.000000,13.000000
