0.000000,10000.000000,1.000000,0.000000
70.676917,9999.000000,2.000000,0.000000
202.505719,9998.000000,3.000000,0.000000
208.659473,9997.000000,4.000000,0.000000
236.883176,9996.000000,5.000000,0.000000
268.623873,9995.000000,6.000000,0.000000
298.049692,9994.000000,7.000000,0.000000
302.841611,9993.000000,8.000000,0.000000
306.847307,9993.000000,7.000000,1.000000
329.050461,9993.000000,6.000000,2.000000
332.517440,9992.000000,7.000000,2.000000
339.055749,9991.000000,8.000000,2.000000
343.924382,9990.000000,9.000000,2.000000
357.944726,9989.000000,10.000000,2.000000
360.338522,9988.000000,11.000000,2.000000
362.651680,9987.000000,12.000000,2.000000
369.886757,9986.000000,13.000000,2.000000
373.000239,9985.000000,14.000000,2.000000
377.843930,9984.000000,15.000000,2.000000
382.221695,9983.000000,16.000000,2.000000
384.571049,9982.000000,17.000000,2.000000
389.015338,9981.000000,18.000000,2.000000
389.177242,9980.000000,19.000000,2.000000
397.685935,9979.000000,20.000000,2.000000
398.712531,9978.000000,21.000000,2.000000
398.732699,9977.000000,22.000000,2.000000
410.351291,9976.000000,23.000000,2.000000
416.096163,9975.000000,24.000000,2.000000
416.731197,9974.000000,25.000000,2.000000
418.983405,9973.000000,26.000000,2.000000
421.043253,9972.000000,27.000000,2.000000
425.017283,9971.000000,28.000000,2.000000
425.390131,9970.000000,29.000000,2.000000
425.881181,9969.000000,30.000000,2.000000
427.351652,9968.000000,31.000000,2.000000
429.480040,9967.000000,32.000000,2.000000
431.551624,9966.000000,33.000000,2.000000
437.151936,9965.000000,34.000000,2.000000
440.860223,9964.000000,35.000000,2.000000
441.708148,9963.000000,36.000000,2.000000
446.048795,9962.000000,37.000000,2.000000
446.274794,9961.000000,38.000000,2.000000
446.457337,9960.000000,39.000000,2.000000
448.854078,9959.000000,40.000000,2.000000
452.208385,9958.000000,41.000000,2.000000
456.025572,9957.000000,42.000000,2.000000
458.580792,9956.000000,43.000000,2.000000
459.160935,9955.000000,44.000000,2.000000
461.237140,9954.000000,45.000000,2.000000
462.403210,9953.000000,46.000000,2.000000
466.583885,9952.000000,47.000000,2.000000
471.275736,9951.000000,48.000000,2.000000
471.839997,9950.000000,49.000000,2.000000
472.594805,9949.000000,50.000000,2.000000
476.178411,9948.000000,51.000000,2.000000
479.089950,9948.000000,50.000000,3.000000
479.142147,9948.000000,49.000000,4.000000
480.314655,9948.000000,48.000000,5.000000
