0.000000,0.400000,0.400000
0.000000,0.400144,0.400168
0.010000,0.414784,0.417253
0.020000,0.429905,0.434905
0.030000,0.445522,0.453130
0.040000,0.461644,0.471931
0.050000,0.478285,0.491312
0.060000,0.495455,0.511273
0.070000,0.513167,0.531815
0.080000,0.531431,0.552937
0.090000,0.550259,0.574635
0.100000,0.569662,0.596905
0.110000,0.589650,0.619740
0.120000,0.610232,0.643134
0.130000,0.631419,0.667077
0.140000,0.653219,0.691557
0.150000,0.675640,0.716562
0.160000,0.698690,0.742078
0.170000,0.722374,0.768088
0.180000,0.746699,0.794575
0.190000,0.771669,0.821520
0.200000,0.797287,0.848901
0.210000,0.823555,0.876696
0.220000,0.850475,0.904883
0.230000,0.878046,0.933435
0.240000,0.906265,0.962328
0.250000,0.935129,0.991534
0.260000,0.964632,1.021025
0.270000,0.994768,1.050773
0.280000,1.025527,1.080748
0.290000,1.056898,1.110922
0.300000,1.088869,1.141263
0.310000,1.121425,1.171741
0.320000,1.154548,1.202327
0.330000,1.188220,1.232991
0.340000,1.222420,1.263701
0.350000,1.257124,1.294430
0.360000,1.292307,1.325147
0.370000,1.327942,1.355825
0.380000,1.364000,1.386435
0.390000,1.400450,1.416950
0.400000,1.437258,1.447345
0.410000,1.474391,1.477594
0.420000,1.511812,1.507672
0.430000,1.549484,1.537557
0.440000,1.587368,1.567226
0.450000,1.625424,1.596658
0.460000,1.663612,1.625834
0.470000,1.701889,1.654733
0.480000,1.740215,1.683339
0.490000,1.778546,1.711635
0.500000,1.816840,1.739604
0.510000,1.855055,1.767232
0.520000,1.893149,1.794506
0.530000,1.931080,1.821413
0.540000,1.968807,1.847940
0.550000,2.006290,1.874079
0.560000,2.043491,1.899818
0.570000,2.080371,1.925149
0.580000,2.116895,1.950063
0.590000,2.153027,1.974554
0.600000,2.188735,1.998614
0.610000,2.223987,2.022239
0.620000,2.258753,2.045423
0.630000,2.293007,2.068161
0.640000,2.326722,2.090451
0.650000,2.359875,2.112289
0.660000,2.392445,2.133673
0.670000,2.424413,2.154600
0.680000,2.455761,2.175071
0.690000,2.486474,2.195085
0.700000,2.516540,2.214641
0.710000,2.545946,2.233741
0.720000,2.574685,2.252384
0.730000,2.602749,2.270574
0.740000,2.630133,2.288311
0.750000,2.656833,2.305599
0.760000,2.682848,2.322441
0.770000,2.708176,2.338840
0.780000,2.732820,2.354800
0.790000,2.756782,2.370326
0.800000,2.780067,2.385422
0.810000,2.802678,2.400093
0.820000,2.824623,2.414344
0.830000,2.845910,2.428182
0.840000,2.866545,2.441612
0.850000,2.886540,2.454641
0.860000,2.905902,2.467275
0.870000,2.924644,2.479521
0.880000,2.942776,2.491386
0.890000,2.960311,2.502877
0.900000,2.977259,2.514002
0.910000,2.993635,2.524768
0.920000,3.009451,2.535183
0.930000,3.024720,2.545253
0.940000,3.039455,2.554989
0.950000,3.053670,2.564396
0.960000,3.067378,2.573483
0.970000,3.080594,2.582258
0.980000,3.093330,2.590729
