0.000000,10.000000,10.000000
0.001000,10.009004,10.009000
0.002000,10.018014,10.018007
0.003000,10.027032,10.027022
0.004000,10.036058,10.036043
0.005000,10.045090,10.045072
0.006000,10.054130,10.054108
0.007000,10.063177,10.063151
0.008000,10.072231,10.072202
0.009000,10.081292,10.081260
0.010000,10.090361,10.090324
0.011000,10.099437,10.099397
0.012000,10.108520,10.108476
0.013000,10.117610,10.117563
0.014000,10.126707,10.126657
0.015000,10.135812,10.135758
0.016000,10.144924,10.144866
0.017000,10.154044,10.153982
0.018000,10.163170,10.163105
0.019000,10.172304,10.172235
0.020000,10.181446,10.181373
0.021000,10.190594,10.190517
0.022000,10.199750,10.199669
0.023000,10.208913,10.208829
0.024000,10.218083,10.217995
0.025000,10.227261,10.227169
0.026000,10.236446,10.236350
0.027000,10.245638,10.245539
0.028000,10.254838,10.254735
0.029000,10.264044,10.263938
0.030000,10.273259,10.273148
0.031000,10.282480,10.282366
0.032000,10.291709,10.291591
0.033000,10.300945,10.300824
0.034000,10.310189,10.310063
0.035000,10.319440,10.319311
0.036000,10.328698,10.328565
0.037000,10.337963,10.337827
0.038000,10.347236,10.347096
0.039000,10.356516,10.356372
0.040000,10.365804,10.365656
0.041000,10.375099,10.374947
0.042000,10.384401,10.384246
0.043000,10.393711,10.393552
0.044000,10.403028,10.402865
0.045000,10.412353,10.412186
0.046000,10.421685,10.421514
0.047000,10.431024,10.430849
0.048000,10.440371,10.440192
0.049000,10.449725,10.449542
0.050000,10.459086,10.458900
0.051000,10.468455,10.468265
0.052000,10.477831,10.477637
0.053000,10.487215,10.487017
0.054000,10.496606,10.496404
0.055000,10.506005,10.505799
0.056000,10.515411,10.515201
0.057000,10.524824,10.524611
0.058000,10.534245,10.534028
0.059000,10.543673,10.543452
0.060000,10.553109,10.552884
0.061000,10.562552,10.562323
0.062000,10.572002,10.571770
0.063000,10.581460,10.581224
0.064000,10.590926,10.590685
0.065000,10.600399,10.600155
0.066000,10.609879,10.609631
0.067000,10.619367,10.619115
0.068000,10.628863,10.628607
0.069000,10.638366,10.638105
0.070000,10.647876,10.647612
0.071000,10.657394,10.657126
0.072000,10.666919,10.666647
0.073000,10.676452,10.676176
0.074000,10.685992,10.685712
0.075000,10.695540,10.695256
0.076000,10.705096,10.704808
0.077000,10.714658,10.714367
0.078000,10.724229,10.723933
0.079000,10.733807,10.733507
0.080000,10.743392,10.743088
0.081000,10.752985,10.752677
0.082000,10.762586,10.762274
0.083000,10.772194,10.771878
0.084000,10.781809,10.781489
0.085000,10.791432,10.791108
0.086000,10.801063,10.800735
0.087000,10.810701,10.810369
0.088000,10.820347,10.820011
0.089000,10.830000,10.829660
0.090000,10.839661,10.839317
0.091000,10.849330,10.848981
0.092000,10.859006,10.858653
0.093000,10.868689,10.868333
0.094000,10.878380,10.878020
0.095000,10.888079,10.887715
0.096000,10.897786,10.897417
0.097000,10.907500,10.907127
0.098000,10.917221,10.916844
0.099000,10.926950,10.926569
0.100000,10.936687,10.936302
0.101000,10.946431,10.946042
0.102000,10.956183,10.955790
0.103000,10.965943,10.965546
0.104000,10.975710,10.975309
0.105000,10.985485,10.985080
0.106000,10.995268,10.994858
0.107000,11.005058,11.004644
0.108000,11.014856,11.014438
0.109000,11.024661,11.024239
0.110000,11.034474,11.034048
0.111000,11.044295,11.043864
0.112000,11.054123,11.053688
0.113000,11.063959,11.063520
0.114000,11.073803,11.073360
0.115000,11.083654,11.083207
0.116000,11.093513,11.093062
0.117000,11.103380,11.102924
0.118000,11.113254,11.112795
0.119000,11.123136,11.122672
0.120000,11.133026,11.132558
0.121000,11.142923,11.142451
0.122000,11.152828,11.152352
0.123000,11.162741,11.162261
0.124000,11.172662,11.172177
0.125000,11.182590,11.182101
0.126000,11.192526,11.192033
0.127000,11.202470,11.201972
0.128000,11.212421,11.211919
0.129000,11.222380,11.221874
0.130000,11.232347,11.231837
0.131000,11.242322,11.241807
0.132000,11.252304,11.251785
0.133000,11.262294,11.261771
0.134000,11.272292,11.271764
0.135000,11.282297,11.281765
0.136000,11.292310,11.291774
0.137000,11.302331,11.301791
0.138000,11.312360,11.311816
0.139000,11.322397,11.321848
0.140000,11.332441,11.331888
0.141000,11.342493,11.341936
